14084.7	125.003	-270.016	434.988	1	-1.50953e-05	-3.4817e-06	-1.43418e-05	14084.7	125.004	-270.018	434.987	1	-1.50953e-05	-3.4817e-06	-1.43418e-05	
14088.7	125.003	-270.016	434.988	1	-1.50953e-05	-3.4817e-06	-1.43418e-05	14088.7	125.004	-270.018	434.987	1	-1.50953e-05	-3.4817e-06	-1.43418e-05	
14092.8	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14092.8	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14096.8	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14096.8	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14101.1	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14101.1	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14104.9	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14104.9	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14108.9	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14108.9	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14112.9	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14112.9	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14117.1	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14117.1	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14121	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14121	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14125.2	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14125.2	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14129.1	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14129.1	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14133.1	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14133.1	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14137.5	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14137.5	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14141.2	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14141.2	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14145.1	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14145.1	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14149.4	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14149.5	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14153.3	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14153.3	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14157.4	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14157.4	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14161.3	125.003	-270.016	434.987	1	-1.23945e-05	-3.48164e-06	-1.43418e-05	14161.3	125.004	-270.018	434.987	1	-1.23945e-05	-3.48164e-06	-1.43418e-05	
14165.3	125.003	-270.015	434.988	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	14165.4	125.004	-270.018	434.987	1	-1.31879e-05	-3.48166e-06	-1.43418e-05	
14169.4	125.003	-270.016	434.987	1	-1.23945e-05	-3.48164e-06	-1.43418e-05	14169.4	125.004	-270.018	434.987	1	-1.23945e-05	-3.48164e-06	-1.43418e-05	
14173.6	125.003	-270.016	434.987	1	-1.23945e-05	-3.48164e-06	-1.43418e-05	14173.6	125.004	-270.018	434.987	1	-1.23945e-05	-3.48164e-06	-1.43418e-05	
14177.6	125.003	-270.016	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	14177.7	125.004	-270.018	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	
14181.5	125.003	-270.016	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	14181.5	125.004	-270.018	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	
14185.5	125.003	-270.016	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	14185.6	125.004	-270.018	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	
14189.5	125.003	-270.016	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	14189.6	125.004	-270.018	434.987	1	-1.19959e-05	-3.48164e-06	-1.43418e-05	
14193.6	125.003	-270.016	434.989	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	14193.7	125.004	-270.018	434.987	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	
14198	125.003	-270.016	434.989	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	14198	125.004	-270.018	434.987	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	
14201.6	125.003	-270.016	434.989	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	14201.6	125.004	-270.018	434.987	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	
14205.6	125.003	-270.016	434.989	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	14205.7	125.004	-270.018	434.987	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	
14209.7	125.003	-270.017	434.988	1	-1.31768e-05	-3.48166e-06	-1.43418e-05	14209.7	125.004	-270.018	434.987	1	-1.31768e-05	-3.48166e-06	-1.43418e-05	
14213.7	125.003	-270.016	434.989	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	14213.7	125.004	-270.018	434.987	1	-1.43651e-05	-3.48169e-06	-1.43418e-05	
14217.7	125.003	-270.017	434.988	1	-1.31768e-05	-3.48166e-06	-1.43418e-05	14217.7	125.004	-270.018	434.987	1	-1.31768e-05	-3.48166e-06	-1.43418e-05	
14222	125.003	-270.017	434.988	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	14222.1	125.004	-270.018	434.987	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	
14225.9	125.003	-270.017	434.988	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	14225.9	125.004	-270.018	434.987	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	
14229.9	125.003	-270.017	434.988	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	14229.9	125.004	-270.018	434.987	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	
14233.9	125.003	-270.017	434.988	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	14233.9	125.004	-270.018	434.987	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	
14238.3	125.003	-270.017	434.988	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	14238.3	125.004	-270.018	434.987	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	
14241.9	125.003	-270.017	434.988	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	14242	125.004	-270.018	434.987	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	
14246.2	125.003	-270.016	434.988	1	-1.04759e-05	-3.4816e-06	-1.43418e-05	14246.2	125.004	-270.018	434.987	1	-1.04759e-05	-3.4816e-06	-1.43418e-05	
14250	125.003	-270.016	434.988	1	-1.04759e-05	-3.4816e-06	-1.43418e-05	14250.1	125.004	-270.018	434.987	1	-1.04759e-05	-3.4816e-06	-1.43418e-05	
14254	125.003	-270.017	434.988	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	14254	125.004	-270.018	434.987	1	-1.23833e-05	-3.48164e-06	-1.43418e-05	
